relative_path,case_number,contrast_type,slice_number,TRAIN_VAL_TEST,status
file_brain_AXFLAIR_201_6002960/processed/slice_16.mat,file_brain_AXFLAIR_201_6002960,AXFLAIR,16,VAL,Success
file_brain_AXFLAIR_201_6002964/processed/slice_1.mat,file_brain_AXFLAIR_201_6002964,AXFLAIR,1,TRAIN,Success
file_brain_AXFLAIR_201_6002964/processed/slice_2.mat,file_brain_AXFLAIR_201_6002964,AXFLAIR,2,TRAIN,Success
file_brain_AXFLAIR_201_6002964/processed/slice_3.mat,file_brain_AXFLAIR_201_6002964,AXFLAIR,3,TRAIN,Success
file_brain_AXFLAIR_201_6002964/processed/slice_4.mat,file_brain_AXFLAIR_201_6002964,AXFLAIR,4,TRAIN,Success
file_brain_AXFLAIR_201_6002964/processed/slice_5.mat,file_brain_AXFLAIR_201_6002964,AXFLAIR,5,TRAIN,Success
file_brain_AXFLAIR_201_6002964/processed/slice_6.mat,file_brain_AXFLAIR_201_6002964,AXFLAIR,6,TRAIN,Success
file_brain_AXFLAIR_201_6002964/processed/slice_7.mat,file_brain_AXFLAIR_201_6002964,AXFLAIR,7,TRAIN,Success
file_brain_AXFLAIR_201_6002964/processed/slice_8.mat,file_brain_AXFLAIR_201_6002964,AXFLAIR,8,TRAIN,Success
file_brain_AXFLAIR_201_6002964/processed/slice_9.mat,file_brain_AXFLAIR_201_6002964,AXFLAIR,9,TRAIN,Success
file_brain_AXFLAIR_201_6002964/processed/slice_10.mat,file_brain_AXFLAIR_201_6002964,AXFLAIR,10,TRAIN,Success
file_brain_AXFLAIR_201_6002964/processed/slice_11.mat,file_brain_AXFLAIR_201_6002964,AXFLAIR,11,TRAIN,Success
file_brain_AXFLAIR_201_6002964/processed/slice_12.mat,file_brain_AXFLAIR_201_6002964,AXFLAIR,12,TRAIN,Success
file_brain_AXFLAIR_201_6002964/processed/slice_13.mat,file_brain_AXFLAIR_201_6002964,AXFLAIR,13,TRAIN,Success
file_brain_AXFLAIR_201_6002964/processed/slice_14.mat,file_brain_AXFLAIR_201_6002964,AXFLAIR,14,TRAIN,Success
file_brain_AXFLAIR_201_6002964/processed/slice_15.mat,file_brain_AXFLAIR_201_6002964,AXFLAIR,15,TRAIN,Success
file_brain_AXFLAIR_201_6002964/processed/slice_16.mat,file_brain_AXFLAIR_201_6002964,AXFLAIR,16,TRAIN,Success
file_brain_AXFLAIR_201_6002972/processed/slice_1.mat,file_brain_AXFLAIR_201_6002972,AXFLAIR,1,TRAIN,Success
file_brain_AXFLAIR_201_6002972/processed/slice_2.mat,file_brain_AXFLAIR_201_6002972,AXFLAIR,2,TRAIN,Success
file_brain_AXFLAIR_201_6002972/processed/slice_3.mat,file_brain_AXFLAIR_201_6002972,AXFLAIR,3,TRAIN,Success
file_brain_AXFLAIR_201_6002972/processed/slice_4.mat,file_brain_AXFLAIR_201_6002972,AXFLAIR,4,TRAIN,Success
file_brain_AXFLAIR_201_6002972/processed/slice_5.mat,file_brain_AXFLAIR_201_6002972,AXFLAIR,5,TRAIN,Success
file_brain_AXFLAIR_201_6002972/processed/slice_6.mat,file_brain_AXFLAIR_201_6002972,AXFLAIR,6,TRAIN,Success
file_brain_AXFLAIR_201_6002972/processed/slice_7.mat,file_brain_AXFLAIR_201_6002972,AXFLAIR,7,TRAIN,Success
file_brain_AXFLAIR_201_6002972/processed/slice_8.mat,file_brain_AXFLAIR_201_6002972,AXFLAIR,8,TRAIN,Success
file_brain_AXFLAIR_201_6002972/processed/slice_9.mat,file_brain_AXFLAIR_201_6002972,AXFLAIR,9,TRAIN,Success
file_brain_AXFLAIR_201_6002972/processed/slice_10.mat,file_brain_AXFLAIR_201_6002972,AXFLAIR,10,TRAIN,Success
file_brain_AXFLAIR_201_6002972/processed/slice_11.mat,file_brain_AXFLAIR_201_6002972,AXFLAIR,11,TRAIN,Success
file_brain_AXFLAIR_201_6002972/processed/slice_12.mat,file_brain_AXFLAIR_201_6002972,AXFLAIR,12,TRAIN,Success
file_brain_AXFLAIR_201_6002972/processed/slice_13.mat,file_brain_AXFLAIR_201_6002972,AXFLAIR,13,TRAIN,Success
file_brain_AXFLAIR_201_6002972/processed/slice_14.mat,file_brain_AXFLAIR_201_6002972,AXFLAIR,14,TRAIN,Success
file_brain_AXFLAIR_201_6002972/processed/slice_15.mat,file_brain_AXFLAIR_201_6002972,AXFLAIR,15,TRAIN,Success
file_brain_AXFLAIR_201_6002972/processed/slice_16.mat,file_brain_AXFLAIR_201_6002972,AXFLAIR,16,TRAIN,Success
file_brain_AXFLAIR_201_6002993/processed/slice_1.mat,file_brain_AXFLAIR_201_6002993,AXFLAIR,1,TRAIN,Success
file_brain_AXFLAIR_201_6002993/processed/slice_2.mat,file_brain_AXFLAIR_201_6002993,AXFLAIR,2,TRAIN,Success
file_brain_AXFLAIR_201_6002993/processed/slice_3.mat,file_brain_AXFLAIR_201_6002993,AXFLAIR,3,TRAIN,Success
file_brain_AXFLAIR_201_6002993/processed/slice_4.mat,file_brain_AXFLAIR_201_6002993,AXFLAIR,4,TRAIN,Success
file_brain_AXFLAIR_201_6002993/processed/slice_5.mat,file_brain_AXFLAIR_201_6002993,AXFLAIR,5,TRAIN,Success
file_brain_AXFLAIR_201_6002993/processed/slice_6.mat,file_brain_AXFLAIR_201_6002993,AXFLAIR,6,TRAIN,Success
file_brain_AXFLAIR_201_6002993/processed/slice_7.mat,file_brain_AXFLAIR_201_6002993,AXFLAIR,7,TRAIN,Success
file_brain_AXFLAIR_201_6002993/processed/slice_8.mat,file_brain_AXFLAIR_201_6002993,AXFLAIR,8,TRAIN,Success
file_brain_AXFLAIR_201_6002993/processed/slice_9.mat,file_brain_AXFLAIR_201_6002993,AXFLAIR,9,TRAIN,Success
file_brain_AXFLAIR_201_6002993/processed/slice_10.mat,file_brain_AXFLAIR_201_6002993,AXFLAIR,10,TRAIN,Success
file_brain_AXFLAIR_201_6002993/processed/slice_11.mat,file_brain_AXFLAIR_201_6002993,AXFLAIR,11,TRAIN,Success
file_brain_AXFLAIR_201_6002993/processed/slice_12.mat,file_brain_AXFLAIR_201_6002993,AXFLAIR,12,TRAIN,Success
file_brain_AXFLAIR_201_6002993/processed/slice_13.mat,file_brain_AXFLAIR_201_6002993,AXFLAIR,13,TRAIN,Success
file_brain_AXFLAIR_201_6002993/processed/slice_14.mat,file_brain_AXFLAIR_201_6002993,AXFLAIR,14,TRAIN,Success
file_brain_AXFLAIR_201_6002993/processed/slice_15.mat,file_brain_AXFLAIR_201_6002993,AXFLAIR,15,TRAIN,Success
file_brain_AXFLAIR_201_6002993/processed/slice_16.mat,file_brain_AXFLAIR_201_6002993,AXFLAIR,16,TRAIN,Success
file_brain_AXFLAIR_201_6003003/processed/slice_1.mat,file_brain_AXFLAIR_201_6003003,AXFLAIR,1,TRAIN,Success
file_brain_AXFLAIR_201_6003003/processed/slice_2.mat,file_brain_AXFLAIR_201_6003003,AXFLAIR,2,TRAIN,Success
file_brain_AXFLAIR_201_6003003/processed/slice_3.mat,file_brain_AXFLAIR_201_6003003,AXFLAIR,3,TRAIN,Success
file_brain_AXFLAIR_201_6003003/processed/slice_4.mat,file_brain_AXFLAIR_201_6003003,AXFLAIR,4,TRAIN,Success
file_brain_AXFLAIR_201_6003003/processed/slice_5.mat,file_brain_AXFLAIR_201_6003003,AXFLAIR,5,TRAIN,Success
file_brain_AXFLAIR_201_6003003/processed/slice_6.mat,file_brain_AXFLAIR_201_6003003,AXFLAIR,6,TRAIN,Success
file_brain_AXFLAIR_201_6003003/processed/slice_7.mat,file_brain_AXFLAIR_201_6003003,AXFLAIR,7,TRAIN,Success
file_brain_AXFLAIR_201_6003003/processed/slice_8.mat,file_brain_AXFLAIR_201_6003003,AXFLAIR,8,TRAIN,Success
file_brain_AXFLAIR_201_6003003/processed/slice_9.mat,file_brain_AXFLAIR_201_6003003,AXFLAIR,9,TRAIN,Success
file_brain_AXFLAIR_201_6003003/processed/slice_10.mat,file_brain_AXFLAIR_201_6003003,AXFLAIR,10,TRAIN,Success
file_brain_AXFLAIR_201_6003003/processed/slice_11.mat,file_brain_AXFLAIR_201_6003003,AXFLAIR,11,TRAIN,Success
file_brain_AXFLAIR_201_6003003/processed/slice_12.mat,file_brain_AXFLAIR_201_6003003,AXFLAIR,12,TRAIN,Success
file_brain_AXFLAIR_201_6003003/processed/slice_13.mat,file_brain_AXFLAIR_201_6003003,AXFLAIR,13,TRAIN,Success
file_brain_AXFLAIR_201_6003003/processed/slice_14.mat,file_brain_AXFLAIR_201_6003003,AXFLAIR,14,TRAIN,Success
file_brain_AXFLAIR_201_6003003/processed/slice_15.mat,file_brain_AXFLAIR_201_6003003,AXFLAIR,15,TRAIN,Success
file_brain_AXFLAIR_201_6003003/processed/slice_16.mat,file_brain_AXFLAIR_201_6003003,AXFLAIR,16,TRAIN,Success
file_brain_AXFLAIR_201_6003008/processed/slice_1.mat,file_brain_AXFLAIR_201_6003008,AXFLAIR,1,TRAIN,Success
file_brain_AXFLAIR_201_6003008/processed/slice_2.mat,file_brain_AXFLAIR_201_6003008,AXFLAIR,2,TRAIN,Success
file_brain_AXFLAIR_201_6003008/processed/slice_3.mat,file_brain_AXFLAIR_201_6003008,AXFLAIR,3,TRAIN,Success
file_brain_AXFLAIR_201_6003008/processed/slice_4.mat,file_brain_AXFLAIR_201_6003008,AXFLAIR,4,TRAIN,Success
file_brain_AXFLAIR_201_6003008/processed/slice_5.mat,file_brain_AXFLAIR_201_6003008,AXFLAIR,5,TRAIN,Success
file_brain_AXFLAIR_201_6003008/processed/slice_6.mat,file_brain_AXFLAIR_201_6003008,AXFLAIR,6,TRAIN,Success
file_brain_AXFLAIR_201_6003008/processed/slice_7.mat,file_brain_AXFLAIR_201_6003008,AXFLAIR,7,TRAIN,Success
file_brain_AXFLAIR_201_6003008/processed/slice_8.mat,file_brain_AXFLAIR_201_6003008,AXFLAIR,8,TRAIN,Success
file_brain_AXFLAIR_201_6003008/processed/slice_9.mat,file_brain_AXFLAIR_201_6003008,AXFLAIR,9,TRAIN,Success
file_brain_AXFLAIR_201_6003008/processed/slice_10.mat,file_brain_AXFLAIR_201_6003008,AXFLAIR,10,TRAIN,Success
file_brain_AXFLAIR_201_6003008/processed/slice_11.mat,file_brain_AXFLAIR_201_6003008,AXFLAIR,11,TRAIN,Success
file_brain_AXFLAIR_201_6003008/processed/slice_12.mat,file_brain_AXFLAIR_201_6003008,AXFLAIR,12,TRAIN,Success
file_brain_AXFLAIR_201_6003008/processed/slice_13.mat,file_brain_AXFLAIR_201_6003008,AXFLAIR,13,TRAIN,Success
file_brain_AXFLAIR_201_6003008/processed/slice_14.mat,file_brain_AXFLAIR_201_6003008,AXFLAIR,14,TRAIN,Success
file_brain_AXFLAIR_201_6003008/processed/slice_15.mat,file_brain_AXFLAIR_201_6003008,AXFLAIR,15,TRAIN,Success
file_brain_AXFLAIR_201_6003008/processed/slice_16.mat,file_brain_AXFLAIR_201_6003008,AXFLAIR,16,TRAIN,Success
file_brain_AXFLAIR_202_6000421/processed/slice_1.mat,file_brain_AXFLAIR_202_6000421,AXFLAIR,1,TRAIN,Success
file_brain_AXFLAIR_202_6000421/processed/slice_2.mat,file_brain_AXFLAIR_202_6000421,AXFLAIR,2,TRAIN,Success
file_brain_AXFLAIR_202_6000421/processed/slice_3.mat,file_brain_AXFLAIR_202_6000421,AXFLAIR,3,TRAIN,Success
file_brain_AXFLAIR_202_6000421/processed/slice_4.mat,file_brain_AXFLAIR_202_6000421,AXFLAIR,4,TRAIN,Success
file_brain_AXFLAIR_202_6000421/processed/slice_5.mat,file_brain_AXFLAIR_202_6000421,AXFLAIR,5,TRAIN,Success
file_brain_AXFLAIR_202_6000421/processed/slice_6.mat,file_brain_AXFLAIR_202_6000421,AXFLAIR,6,TRAIN,Success
file_brain_AXFLAIR_202_6000421/processed/slice_7.mat,file_brain_AXFLAIR_202_6000421,AXFLAIR,7,TRAIN,Success
file_brain_AXFLAIR_202_6000421/processed/slice_8.mat,file_brain_AXFLAIR_202_6000421,AXFLAIR,8,TRAIN,Success
file_brain_AXFLAIR_202_6000421/processed/slice_9.mat,file_brain_AXFLAIR_202_6000421,AXFLAIR,9,TRAIN,Success
file_brain_AXFLAIR_202_6000421/processed/slice_10.mat,file_brain_AXFLAIR_202_6000421,AXFLAIR,10,TRAIN,Success
file_brain_AXFLAIR_202_6000421/processed/slice_11.mat,file_brain_AXFLAIR_202_6000421,AXFLAIR,11,TRAIN,Success
file_brain_AXFLAIR_202_6000421/processed/slice_12.mat,file_brain_AXFLAIR_202_6000421,AXFLAIR,12,TRAIN,Success
file_brain_AXFLAIR_202_6000421/processed/slice_13.mat,file_brain_AXFLAIR_202_6000421,AXFLAIR,13,TRAIN,Success
file_brain_AXFLAIR_202_6000421/processed/slice_14.mat,file_brain_AXFLAIR_202_6000421,AXFLAIR,14,TRAIN,Success
file_brain_AXFLAIR_202_6000421/processed/slice_15.mat,file_brain_AXFLAIR_202_6000421,AXFLAIR,15,TRAIN,Success
file_brain_AXFLAIR_202_6000421/processed/slice_16.mat,file_brain_AXFLAIR_202_6000421,AXFLAIR,16,TRAIN,Success
file_brain_AXFLAIR_202_6000508/processed/slice_1.mat,file_brain_AXFLAIR_202_6000508,AXFLAIR,1,TRAIN,Success
file_brain_AXFLAIR_202_6000508/processed/slice_2.mat,file_brain_AXFLAIR_202_6000508,AXFLAIR,2,TRAIN,Success
file_brain_AXFLAIR_202_6000508/processed/slice_3.mat,file_brain_AXFLAIR_202_6000508,AXFLAIR,3,TRAIN,Success
file_brain_AXFLAIR_202_6000508/processed/slice_4.mat,file_brain_AXFLAIR_202_6000508,AXFLAIR,4,TRAIN,Success
file_brain_AXFLAIR_202_6000508/processed/slice_5.mat,file_brain_AXFLAIR_202_6000508,AXFLAIR,5,TRAIN,Success
file_brain_AXFLAIR_202_6000508/processed/slice_6.mat,file_brain_AXFLAIR_202_6000508,AXFLAIR,6,TRAIN,Success
file_brain_AXFLAIR_202_6000508/processed/slice_7.mat,file_brain_AXFLAIR_202_6000508,AXFLAIR,7,TRAIN,Success
file_brain_AXFLAIR_202_6000508/processed/slice_8.mat,file_brain_AXFLAIR_202_6000508,AXFLAIR,8,TRAIN,Success
file_brain_AXFLAIR_202_6000508/processed/slice_9.mat,file_brain_AXFLAIR_202_6000508,AXFLAIR,9,TRAIN,Success
file_brain_AXFLAIR_202_6000508/processed/slice_10.mat,file_brain_AXFLAIR_202_6000508,AXFLAIR,10,TRAIN,Success
file_brain_AXFLAIR_202_6000508/processed/slice_11.mat,file_brain_AXFLAIR_202_6000508,AXFLAIR,11,TRAIN,Success
file_brain_AXFLAIR_202_6000508/processed/slice_12.mat,file_brain_AXFLAIR_202_6000508,AXFLAIR,12,TRAIN,Success
file_brain_AXFLAIR_202_6000508/processed/slice_13.mat,file_brain_AXFLAIR_202_6000508,AXFLAIR,13,TRAIN,Success
file_brain_AXFLAIR_202_6000508/processed/slice_14.mat,file_brain_AXFLAIR_202_6000508,AXFLAIR,14,TRAIN,Success
file_brain_AXFLAIR_202_6000508/processed/slice_15.mat,file_brain_AXFLAIR_202_6000508,AXFLAIR,15,TRAIN,Success
file_brain_AXFLAIR_202_6000508/processed/slice_16.mat,file_brain_AXFLAIR_202_6000508,AXFLAIR,16,TRAIN,Success
file_brain_AXFLAIR_202_6000531/processed/slice_1.mat,file_brain_AXFLAIR_202_6000531,AXFLAIR,1,TRAIN,Success
file_brain_AXFLAIR_202_6000531/processed/slice_2.mat,file_brain_AXFLAIR_202_6000531,AXFLAIR,2,TRAIN,Success
file_brain_AXFLAIR_202_6000531/processed/slice_3.mat,file_brain_AXFLAIR_202_6000531,AXFLAIR,3,TRAIN,Success
file_brain_AXFLAIR_202_6000531/processed/slice_4.mat,file_brain_AXFLAIR_202_6000531,AXFLAIR,4,TRAIN,Success
file_brain_AXFLAIR_202_6000531/processed/slice_5.mat,file_brain_AXFLAIR_202_6000531,AXFLAIR,5,TRAIN,Success
file_brain_AXFLAIR_202_6000531/processed/slice_6.mat,file_brain_AXFLAIR_202_6000531,AXFLAIR,6,TRAIN,Success
file_brain_AXFLAIR_202_6000531/processed/slice_7.mat,file_brain_AXFLAIR_202_6000531,AXFLAIR,7,TRAIN,Success
file_brain_AXFLAIR_202_6000531/processed/slice_8.mat,file_brain_AXFLAIR_202_6000531,AXFLAIR,8,TRAIN,Success
file_brain_AXFLAIR_202_6000531/processed/slice_9.mat,file_brain_AXFLAIR_202_6000531,AXFLAIR,9,TRAIN,Success
file_brain_AXFLAIR_202_6000531/processed/slice_10.mat,file_brain_AXFLAIR_202_6000531,AXFLAIR,10,TRAIN,Success
file_brain_AXFLAIR_202_6000531/processed/slice_11.mat,file_brain_AXFLAIR_202_6000531,AXFLAIR,11,TRAIN,Success
file_brain_AXFLAIR_202_6000531/processed/slice_12.mat,file_brain_AXFLAIR_202_6000531,AXFLAIR,12,TRAIN,Success
file_brain_AXFLAIR_202_6000531/processed/slice_13.mat,file_brain_AXFLAIR_202_6000531,AXFLAIR,13,TRAIN,Success
file_brain_AXFLAIR_202_6000531/processed/slice_14.mat,file_brain_AXFLAIR_202_6000531,AXFLAIR,14,TRAIN,Success
file_brain_AXFLAIR_202_6000531/processed/slice_15.mat,file_brain_AXFLAIR_202_6000531,AXFLAIR,15,TRAIN,Success
file_brain_AXFLAIR_202_6000531/processed/slice_16.mat,file_brain_AXFLAIR_202_6000531,AXFLAIR,16,TRAIN,Success
file_brain_AXFLAIR_202_6000539/processed/slice_1.mat,file_brain_AXFLAIR_202_6000539,AXFLAIR,1,TRAIN,Success
file_brain_AXFLAIR_202_6000539/processed/slice_2.mat,file_brain_AXFLAIR_202_6000539,AXFLAIR,2,TRAIN,Success
file_brain_AXFLAIR_202_6000539/processed/slice_3.mat,file_brain_AXFLAIR_202_6000539,AXFLAIR,3,TRAIN,Success
file_brain_AXFLAIR_202_6000539/processed/slice_4.mat,file_brain_AXFLAIR_202_6000539,AXFLAIR,4,TRAIN,Success
file_brain_AXFLAIR_202_6000539/processed/slice_5.mat,file_brain_AXFLAIR_202_6000539,AXFLAIR,5,TRAIN,Success
file_brain_AXFLAIR_202_6000539/processed/slice_6.mat,file_brain_AXFLAIR_202_6000539,AXFLAIR,6,TRAIN,Success
file_brain_AXFLAIR_202_6000539/processed/slice_7.mat,file_brain_AXFLAIR_202_6000539,AXFLAIR,7,TRAIN,Success
file_brain_AXFLAIR_202_6000539/processed/slice_8.mat,file_brain_AXFLAIR_202_6000539,AXFLAIR,8,TRAIN,Success
file_brain_AXFLAIR_202_6000539/processed/slice_9.mat,file_brain_AXFLAIR_202_6000539,AXFLAIR,9,TRAIN,Success
file_brain_AXFLAIR_202_6000539/processed/slice_10.mat,file_brain_AXFLAIR_202_6000539,AXFLAIR,10,TRAIN,Success
file_brain_AXFLAIR_202_6000539/processed/slice_11.mat,file_brain_AXFLAIR_202_6000539,AXFLAIR,11,TRAIN,Success
file_brain_AXFLAIR_202_6000539/processed/slice_12.mat,file_brain_AXFLAIR_202_6000539,AXFLAIR,12,TRAIN,Success
file_brain_AXFLAIR_202_6000539/processed/slice_13.mat,file_brain_AXFLAIR_202_6000539,AXFLAIR,13,TRAIN,Success
file_brain_AXFLAIR_202_6000539/processed/slice_14.mat,file_brain_AXFLAIR_202_6000539,AXFLAIR,14,TRAIN,Success
file_brain_AXFLAIR_202_6000539/processed/slice_15.mat,file_brain_AXFLAIR_202_6000539,AXFLAIR,15,TRAIN,Success
file_brain_AXFLAIR_202_6000539/processed/slice_16.mat,file_brain_AXFLAIR_202_6000539,AXFLAIR,16,TRAIN,Success
file_brain_AXFLAIR_202_6000554/processed/slice_1.mat,file_brain_AXFLAIR_202_6000554,AXFLAIR,1,TRAIN,Success
file_brain_AXFLAIR_202_6000554/processed/slice_2.mat,file_brain_AXFLAIR_202_6000554,AXFLAIR,2,TRAIN,Success
file_brain_AXFLAIR_202_6000554/processed/slice_3.mat,file_brain_AXFLAIR_202_6000554,AXFLAIR,3,TRAIN,Success
file_brain_AXFLAIR_202_6000554/processed/slice_4.mat,file_brain_AXFLAIR_202_6000554,AXFLAIR,4,TRAIN,Success
file_brain_AXFLAIR_202_6000554/processed/slice_5.mat,file_brain_AXFLAIR_202_6000554,AXFLAIR,5,TRAIN,Success
file_brain_AXFLAIR_202_6000554/processed/slice_6.mat,file_brain_AXFLAIR_202_6000554,AXFLAIR,6,TRAIN,Success
file_brain_AXFLAIR_202_6000554/processed/slice_7.mat,file_brain_AXFLAIR_202_6000554,AXFLAIR,7,TRAIN,Success
file_brain_AXFLAIR_202_6000554/processed/slice_8.mat,file_brain_AXFLAIR_202_6000554,AXFLAIR,8,TRAIN,Success
file_brain_AXFLAIR_202_6000554/processed/slice_9.mat,file_brain_AXFLAIR_202_6000554,AXFLAIR,9,TRAIN,Success
file_brain_AXFLAIR_202_6000554/processed/slice_10.mat,file_brain_AXFLAIR_202_6000554,AXFLAIR,10,TRAIN,Success
file_brain_AXFLAIR_202_6000554/processed/slice_11.mat,file_brain_AXFLAIR_202_6000554,AXFLAIR,11,TRAIN,Success
file_brain_AXFLAIR_202_6000554/processed/slice_12.mat,file_brain_AXFLAIR_202_6000554,AXFLAIR,12,TRAIN,Success
file_brain_AXFLAIR_202_6000554/processed/slice_13.mat,file_brain_AXFLAIR_202_6000554,AXFLAIR,13,TRAIN,Success
file_brain_AXFLAIR_202_6000554/processed/slice_14.mat,file_brain_AXFLAIR_202_6000554,AXFLAIR,14,TRAIN,Success
file_brain_AXFLAIR_202_6000554/processed/slice_15.mat,file_brain_AXFLAIR_202_6000554,AXFLAIR,15,TRAIN,Success
file_brain_AXFLAIR_202_6000554/processed/slice_16.mat,file_brain_AXFLAIR_202_6000554,AXFLAIR,16,TRAIN,Success
file_brain_AXFLAIR_203_6000890/processed/slice_1.mat,file_brain_AXFLAIR_203_6000890,AXFLAIR,1,TRAIN,Success
file_brain_AXFLAIR_203_6000890/processed/slice_2.mat,file_brain_AXFLAIR_203_6000890,AXFLAIR,2,TRAIN,Success
file_brain_AXFLAIR_203_6000890/processed/slice_3.mat,file_brain_AXFLAIR_203_6000890,AXFLAIR,3,TRAIN,Success
file_brain_AXFLAIR_203_6000890/processed/slice_4.mat,file_brain_AXFLAIR_203_6000890,AXFLAIR,4,TRAIN,Success
file_brain_AXFLAIR_203_6000890/processed/slice_5.mat,file_brain_AXFLAIR_203_6000890,AXFLAIR,5,TRAIN,Success
file_brain_AXFLAIR_203_6000890/processed/slice_6.mat,file_brain_AXFLAIR_203_6000890,AXFLAIR,6,TRAIN,Success
file_brain_AXFLAIR_203_6000890/processed/slice_7.mat,file_brain_AXFLAIR_203_6000890,AXFLAIR,7,TRAIN,Success
file_brain_AXFLAIR_203_6000890/processed/slice_8.mat,file_brain_AXFLAIR_203_6000890,AXFLAIR,8,TRAIN,Success
file_brain_AXFLAIR_203_6000890/processed/slice_9.mat,file_brain_AXFLAIR_203_6000890,AXFLAIR,9,TRAIN,Success
file_brain_AXFLAIR_203_6000890/processed/slice_10.mat,file_brain_AXFLAIR_203_6000890,AXFLAIR,10,TRAIN,Success
file_brain_AXFLAIR_203_6000890/processed/slice_11.mat,file_brain_AXFLAIR_203_6000890,AXFLAIR,11,TRAIN,Success
file_brain_AXFLAIR_203_6000890/processed/slice_12.mat,file_brain_AXFLAIR_203_6000890,AXFLAIR,12,TRAIN,Success
file_brain_AXFLAIR_203_6000890/processed/slice_13.mat,file_brain_AXFLAIR_203_6000890,AXFLAIR,13,TRAIN,Success
file_brain_AXFLAIR_203_6000890/processed/slice_14.mat,file_brain_AXFLAIR_203_6000890,AXFLAIR,14,TRAIN,Success
file_brain_AXFLAIR_203_6000890/processed/slice_15.mat,file_brain_AXFLAIR_203_6000890,AXFLAIR,15,TRAIN,Success
file_brain_AXFLAIR_203_6000890/processed/slice_16.mat,file_brain_AXFLAIR_203_6000890,AXFLAIR,16,TRAIN,Success
file_brain_AXFLAIR_203_6000942/processed/slice_1.mat,file_brain_AXFLAIR_203_6000942,AXFLAIR,1,TRAIN,Success
file_brain_AXFLAIR_203_6000942/processed/slice_2.mat,file_brain_AXFLAIR_203_6000942,AXFLAIR,2,TRAIN,Success
file_brain_AXFLAIR_203_6000942/processed/slice_3.mat,file_brain_AXFLAIR_203_6000942,AXFLAIR,3,TRAIN,Success
file_brain_AXFLAIR_203_6000942/processed/slice_4.mat,file_brain_AXFLAIR_203_6000942,AXFLAIR,4,TRAIN,Success
file_brain_AXFLAIR_203_6000942/processed/slice_5.mat,file_brain_AXFLAIR_203_6000942,AXFLAIR,5,TRAIN,Success
file_brain_AXFLAIR_203_6000942/processed/slice_6.mat,file_brain_AXFLAIR_203_6000942,AXFLAIR,6,TRAIN,Success
file_brain_AXFLAIR_203_6000942/processed/slice_7.mat,file_brain_AXFLAIR_203_6000942,AXFLAIR,7,TRAIN,Success
file_brain_AXFLAIR_203_6000942/processed/slice_8.mat,file_brain_AXFLAIR_203_6000942,AXFLAIR,8,TRAIN,Success
file_brain_AXFLAIR_203_6000942/processed/slice_9.mat,file_brain_AXFLAIR_203_6000942,AXFLAIR,9,TRAIN,Success
file_brain_AXFLAIR_203_6000942/processed/slice_10.mat,file_brain_AXFLAIR_203_6000942,AXFLAIR,10,TRAIN,Success
file_brain_AXFLAIR_203_6000942/processed/slice_11.mat,file_brain_AXFLAIR_203_6000942,AXFLAIR,11,TRAIN,Success
file_brain_AXFLAIR_203_6000942/processed/slice_12.mat,file_brain_AXFLAIR_203_6000942,AXFLAIR,12,TRAIN,Success
file_brain_AXFLAIR_203_6000942/processed/slice_13.mat,file_brain_AXFLAIR_203_6000942,AXFLAIR,13,TRAIN,Success
file_brain_AXFLAIR_203_6000942/processed/slice_14.mat,file_brain_AXFLAIR_203_6000942,AXFLAIR,14,TRAIN,Success
file_brain_AXFLAIR_203_6000942/processed/slice_15.mat,file_brain_AXFLAIR_203_6000942,AXFLAIR,15,TRAIN,Success
file_brain_AXFLAIR_203_6000942/processed/slice_16.mat,file_brain_AXFLAIR_203_6000942,AXFLAIR,16,TRAIN,Success
file_brain_AXFLAIR_209_6001386/processed/slice_1.mat,file_brain_AXFLAIR_209_6001386,AXFLAIR,1,VAL,Success
file_brain_AXFLAIR_209_6001386/processed/slice_2.mat,file_brain_AXFLAIR_209_6001386,AXFLAIR,2,VAL,Success
file_brain_AXFLAIR_209_6001386/processed/slice_3.mat,file_brain_AXFLAIR_209_6001386,AXFLAIR,3,VAL,Success
file_brain_AXFLAIR_209_6001386/processed/slice_4.mat,file_brain_AXFLAIR_209_6001386,AXFLAIR,4,VAL,Success
file_brain_AXFLAIR_209_6001386/processed/slice_5.mat,file_brain_AXFLAIR_209_6001386,AXFLAIR,5,VAL,Success
file_brain_AXFLAIR_209_6001386/processed/slice_6.mat,file_brain_AXFLAIR_209_6001386,AXFLAIR,6,VAL,Success
file_brain_AXFLAIR_209_6001386/processed/slice_7.mat,file_brain_AXFLAIR_209_6001386,AXFLAIR,7,VAL,Success
file_brain_AXFLAIR_209_6001386/processed/slice_8.mat,file_brain_AXFLAIR_209_6001386,AXFLAIR,8,VAL,Success
file_brain_AXFLAIR_209_6001386/processed/slice_9.mat,file_brain_AXFLAIR_209_6001386,AXFLAIR,9,VAL,Success
file_brain_AXFLAIR_209_6001386/processed/slice_10.mat,file_brain_AXFLAIR_209_6001386,AXFLAIR,10,VAL,Success
file_brain_AXFLAIR_209_6001386/processed/slice_11.mat,file_brain_AXFLAIR_209_6001386,AXFLAIR,11,VAL,Success
file_brain_AXFLAIR_209_6001386/processed/slice_12.mat,file_brain_AXFLAIR_209_6001386,AXFLAIR,12,VAL,Success
